datetime,open,high,low,close,volume,oi,symbol
2024-09-09,73000.0,73050.0,71660.0,72410.0,124545,158925,CU
2024-09-10,72860.0,73370.0,72460.0,73110.0,101875,158833,CU
2024-09-11,72870.0,73320.0,72240.0,73270.0,100152,157520,CU
2024-09-12,73330.0,74010.0,72710.0,73830.0,99417,153761,CU
2024-09-13,74030.0,74450.0,73720.0,73960.0,90765,148604,CU
2024-09-18,74610.0,74770.0,74170.0,74510.0,60964,145207,CU
2024-09-19,74810.0,75670.0,74350.0,75640.0,106572,139919,CU
2024-09-20,75910.0,76110.0,75430.0,75840.0,94782,129143,CU
2024-09-23,75790.0,75900.0,75130.0,75310.0,81991,117609,CU
2024-09-24,75500.0,76780.0,75410.0,76760.0,81283,100524,CU
2024-09-25,77150.0,78130.0,77010.0,77070.0,136433,169809,CU
2024-09-26,77210.0,77820.0,76900.0,77740.0,121729,173541,CU
2024-09-27,78470.0,79200.0,77880.0,78780.0,170618,179165,CU
2024-09-30,78350.0,79460.0,78190.0,78830.0,152319,170549,CU
2024-10-08,78980.0,79130.0,77280.0,77310.0,120683,165351,CU
2024-10-09,77520.0,77970.0,77230.0,77560.0,103336,166052,CU
2024-10-10,76880.0,77470.0,76460.0,76870.0,106234,162402,CU
2024-10-11,76850.0,77620.0,76850.0,77220.0,85481,162123,CU
2024-10-14,77370.0,78050.0,77160.0,77570.0,104943,162771,CU
2024-10-15,77010.0,77340.0,76460.0,76520.0,105449,155968,CU
2024-10-16,76340.0,76750.0,76220.0,76720.0,72691,146168,CU
2024-10-17,76920.0,77370.0,75980.0,76020.0,83503,140156,CU
2024-10-18,76300.0,77250.0,76110.0,76980.0,68413,130676,CU
2024-10-21,77200.0,77740.0,76760.0,77620.0,64056,119404,CU
2024-10-22,77650.0,77770.0,76620.0,77200.0,87118,161490,CU
2024-10-23,77210.0,77280.0,76660.0,76720.0,64668,159876,CU
2024-10-24,76230.0,77060.0,76100.0,77000.0,75854,157075,CU
2024-10-25,76700.0,76800.0,76130.0,76390.0,94558,151858,CU
2024-10-28,76520.0,76890.0,76430.0,76870.0,75301,152572,CU
2024-10-29,76620.0,76780.0,76360.0,76500.0,71219,153839,CU
2024-10-30,76660.0,77030.0,76320.0,76670.0,90549,155012,CU
2024-10-31,76270.0,76770.0,76230.0,76540.0,79052,158178,CU
2024-11-01,76670.0,76710.0,76100.0,76520.0,83212,159259,CU
2024-11-04,76680.0,77670.0,76350.0,77430.0,123122,169211,CU
2024-11-05,77060.0,77870.0,76960.0,77630.0,87306,169461,CU
2024-11-06,77600.0,78170.0,76600.0,76770.0,123249,165392,CU
2024-11-07,76060.0,76680.0,75520.0,76480.0,130402,155120,CU
2024-11-08,76950.0,77730.0,76850.0,77100.0,101799,150641,CU
2024-11-11,76480.0,76820.0,76360.0,76560.0,76313,148173,CU
2024-11-12,76160.0,76240.0,75250.0,75310.0,92561,150056,CU
2024-11-13,74820.0,75210.0,74180.0,74210.0,101916,153457,CU
2024-11-14,74080.0,74430.0,73080.0,73170.0,109242,151192,CU
2024-11-15,73150.0,74210.0,73050.0,73860.0,94376,143513,CU
2024-11-18,74600.0,74630.0,73290.0,73760.0,91784,135538,CU
2024-11-19,73550.0,74490.0,73510.0,74330.0,61065,126996,CU
2024-11-20,73950.0,74720.0,73910.0,74550.0,58512,118614,CU
2024-11-21,74580.0,74720.0,74280.0,74440.0,37943,110190,CU
2024-11-22,74110.0,74250.0,73540.0,73760.0,74480,147722,CU
2024-11-25,73400.0,74400.0,73390.0,74160.0,81223,147545,CU
2024-11-26,74160.0,74210.0,73520.0,73740.0,69227,152473,CU
2024-11-27,74020.0,74310.0,73620.0,74130.0,65505,153788,CU
2024-11-28,74040.0,74080.0,73670.0,73770.0,68374,158998,CU
2024-11-29,73550.0,74020.0,73510.0,73830.0,72135,161189,CU
2024-12-02,73720.0,73920.0,73460.0,73720.0,73161,164177,CU
2024-12-03,73810.0,74340.0,73800.0,74340.0,79943,164201,CU
2024-12-04,74490.0,75150.0,74310.0,74750.0,94781,161589,CU
2024-12-05,74490.0,74730.0,74230.0,74530.0,54167,155824,CU
2024-12-06,74630.0,74900.0,74280.0,74730.0,55990,155452,CU
2024-12-09,74850.0,75020.0,74580.0,74740.0,57705,154305,CU
2024-12-10,75430.0,75740.0,75040.0,75130.0,83108,152182,CU
2024-12-11,75160.0,75860.0,75120.0,75490.0,67848,151225,CU
2024-12-12,75250.0,75550.0,75240.0,75440.0,58107,147370,CU
2024-12-13,74990.0,75050.0,74520.0,74790.0,81968,143931,CU
2024-12-16,74680.0,74870.0,74310.0,74390.0,58825,140213,CU
2024-12-17,74440.0,74860.0,74280.0,74350.0,50474,134651,CU
2024-12-18,74020.0,74230.0,73870.0,73930.0,55608,130290,CU
2024-12-19,74250.0,74540.0,73610.0,73850.0,63431,123253,CU
2024-12-20,73700.0,73920.0,73560.0,73820.0,53853,111595,CU
2024-12-23,73690.0,74340.0,73560.0,74160.0,49515,135523,CU
2024-12-24,74010.0,74090.0,73710.0,74060.0,36513,138513,CU
2024-12-25,74060.0,74180.0,73900.0,74140.0,33023,139406,CU
2024-12-26,74180.0,74300.0,74000.0,74040.0,31308,142789,CU
2024-12-27,74580.0,74690.0,74070.0,74090.0,50883,148975,CU
2024-12-30,73930.0,74360.0,73930.0,74270.0,45991,148342,CU
